User ID,family member,seasons,weekly,monthly,by cycle
49230,7,Winter,4.20,17.67,56.65
21138,3,Summer,3.16,12.12,40.17
64030,2,Spring,1.78,6.86,24.12
94678,9,Autumn,7.12,29.88,94.77
15457,8,Spring,6.39,24.76,93.58
82741,7,Winter,3.30,13.71,39.47
99956,4,Spring,3.43,13.60,48.44
68675,8,Autumn,5.02,23.12,84.52
92580,4,Spring,3.70,14.64,39.74
38222,4,Spring,3.06,15.32,36.60
84856,4,Autumn,3.22,11.66,37.14
17405,7,Winter,3.40,15.99,46.29
17138,8,Summer,8.11,37.49,102.61
37624,8,Winter,4.99,17.11,58.28
51157,8,Winter,3.40,16.27,49.21
29972,3,Spring,2.62,11.08,26.38
47325,9,Winter,4.39,20.91,51.90
29800,5,Autumn,3.12,13.68,40.41
32717,4,Winter,2.03,9.17,20.93
84904,2,Autumn,1.24,5.53,16.34
63610,4,Summer,3.70,16.66,45.35
30908,3,Spring,2.59,12.26,36.96
47699,2,Winter,1.08,4.42,15.82
29419,6,Winter,3.20,14.86,44.40
58001,4,Summer,3.28,17.36,48.34
85927,4,Spring,3.47,15.23,43.02
11480,5,Summer,4.26,18.68,56.65
70855,6,Spring,5.96,21.11,73.70
35594,5,Summer,5.04,22.74,65.05
20455,9,Summer,9.86,42.66,114.10
73490,5,Spring,4.75,18.83,53.88
26354,3,Winter,1.82,7.31,24.04
39332,9,Autumn,5.89,28.82,89.45
62539,8,Winter,3.72,15.66,54.92
72964,6,Spring,5.09,18.07,58.82
78026,4,Autumn,2.73,11.11,31.60
19637,8,Summer,7.45,35.01,98.72
59421,6,Autumn,4.79,17.56,52.57
93563,2,Summer,1.96,7.96,23.26
59091,9,Summer,8.85,41.01,112.29
72800,5,Winter,2.44,11.13,30.89
92356,4,Spring,3.08,13.32,41.31
21813,9,Winter,5.27,22.29,69.04
22412,8,Spring,6.54,26.88,80.35
55820,5,Autumn,3.27,13.49,46.99
79724,2,Summer,1.85,8.44,28.11
91966,9,Winter,4.87,17.04,50.38
65869,2,Autumn,1.20,6.12,15.39
74317,8,Autumn,5.42,24.49,57.60
76125,2,Winter,1.20,4.98,15.32
23416,8,Winter,4.56,18.98,57.11
18869,4,Winter,2.24,10.02,28.09
58609,7,Autumn,5.34,23.47,70.37
91903,6,Winter,3.54,15.27,46.85
10983,6,Autumn,3.97,16.24,59.94
82457,3,Autumn,2.27,9.89,24.08
61416,8,Autumn,5.76,27.21,69.80
78344,7,Autumn,5.05,18.77,67.37
58478,9,Autumn,5.28,26.27,65.81
43276,8,Winter,3.78,17.75,45.99
53247,6,Spring,4.63,20.94,60.34
26603,4,Summer,3.62,15.54,53.43
45190,7,Winter,3.82,15.67,45.85
93811,7,Winter,3.43,15.71,53.78
84466,3,Autumn,1.80,8.55,22.82
73685,8,Autumn,4.77,19.93,69.99
36098,9,Summer,10.71,35.69,137.69
51399,3,Spring,2.42,9.67,31.44
94976,8,Summer,9.56,31.48,119.74
59410,4,Summer,3.99,19.96,54.98
96137,4,Spring,3.45,14.96,41.72
99389,2,Spring,1.69,7.45,21.17
55644,2,Spring,1.84,6.74,24.78
10906,6,Summer,5.76,29.33,90.65
67648,6,Spring,4.25,22.01,61.40
85290,9,Autumn,6.49,28.32,85.30
87201,5,Spring,5.00,19.74,51.60
36054,7,Autumn,4.36,22.37,64.70
12579,4,Autumn,2.28,12.41,30.50
63593,2,Spring,1.72,6.95,22.94
41644,5,Autumn,3.06,15.00,36.66
90443,4,Autumn,2.44,10.06,36.49
71882,4,Winter,2.40,8.86,26.84
15836,9,Winter,4.77,18.10,63.62
72777,7,Autumn,5.73,20.75,73.24
91882,6,Autumn,3.56,14.50,52.14
44426,7,Autumn,5.44,23.04,67.83
49315,8,Summer,7.26,35.04,112.99
69110,7,Spring,6.15,22.91,79.90
50545,9,Winter,5.80,23.68,60.80
93855,3,Spring,2.46,12.25,31.37
75219,3,Summer,3.26,14.88,36.79
89283,8,Winter,3.45,17.78,54.58
45468,4,Autumn,2.58,11.44,33.31
65790,4,Autumn,2.46,11.14,30.89
86349,7,Winter,4.07,16.75,54.04
51327,3,Autumn,2.12,7.22,26.57
42537,9,Summer,9.88,36.84,100.98
63554,5,Autumn,3.61,16.41,50.96
78601,8,Winter,3.96,18.33,60.48
18062,2,Winter,1.15,4.17,15.89
73989,6,Winter,2.96,13.75,42.53
68983,2,Winter,0.97,3.55,11.31
47220,9,Autumn,5.28,27.25,69.31
41000,4,Autumn,3.24,13.85,33.05
93443,8,Summer,7.69,38.59,102.38
33636,9,Winter,4.89,22.46,69.49
54429,8,Summer,9.12,39.54,119.33
13663,4,Summer,3.75,14.88,42.27
91808,7,Summer,6.24,31.59,80.86
81014,7,Summer,6.67,28.11,89.32
48718,5,Winter,2.78,12.64,39.35
27540,5,Summer,5.24,23.23,68.13
30229,8,Autumn,5.19,24.31,66.10
13374,3,Spring,2.36,12.19,34.97
99107,2,Summer,1.83,8.54,26.70
51068,3,Winter,1.46,5.85,17.78
90386,5,Winter,2.56,11.64,34.75
88844,7,Spring,6.08,23.52,80.36
16843,4,Spring,3.20,15.19,39.55
76444,3,Winter,1.40,6.33,20.71
59419,4,Summer,4.11,16.49,51.42
11814,4,Summer,3.25,16.20,50.19
78935,3,Summer,3.22,12.74,39.18
90294,9,Winter,4.45,21.37,56.24
99848,6,Spring,4.52,18.57,55.16
20513,2,Summer,2.21,8.58,22.93
30398,4,Autumn,2.55,10.56,41.91
68782,4,Winter,1.97,10.75,24.52
91517,4,Spring,3.18,14.51,44.14
78790,7,Summer,6.21,26.58,95.87
39415,5,Winter,2.70,11.23,34.75
96147,5,Spring,3.47,15.25,47.39
35861,6,Autumn,3.83,19.56,53.99
85805,2,Winter,1.05,4.56,11.86
56939,2,Autumn,1.16,6.14,18.42
98633,5,Summer,4.96,17.88,55.12
82956,8,Winter,3.91,16.07,49.01
60654,6,Autumn,4.33,16.88,55.98
31249,2,Spring,1.83,6.39,20.02
60500,8,Autumn,5.03,21.62,59.16
29405,9,Summer,8.70,37.70,114.06
55113,7,Autumn,5.54,24.61,72.00
45392,9,Spring,9.12,29.44,117.85
84635,9,Autumn,5.43,27.89,67.43
84833,3,Autumn,2.22,8.63,29.41
85011,4,Spring,3.20,16.58,42.29
27485,6,Winter,2.71,12.91,36.06
23055,2,Winter,0.92,3.66,11.20
41519,5,Autumn,2.87,14.77,42.08
29246,3,Autumn,1.92,8.10,25.15
13189,5,Summer,5.46,20.82,56.89
28215,7,Summer,7.41,29.10,83.52
29844,6,Winter,3.17,16.28,42.44
93378,6,Summer,6.77,29.82,87.79
64217,8,Winter,3.90,18.24,65.02
26952,6,Summer,6.12,24.42,75.10
29678,8,Spring,6.71,29.13,71.81
35638,8,Autumn,5.52,21.05,65.98
54918,5,Summer,5.16,19.57,68.80
37048,7,Autumn,4.05,18.11,59.31
36441,6,Autumn,4.14,15.87,46.78
30391,9,Winter,5.47,21.57,74.51
60532,9,Summer,7.58,42.51,105.05
45514,6,Spring,4.75,24.75,60.84
87518,3,Spring,2.20,9.01,28.54
50446,3,Autumn,1.84,7.90,27.19
73983,2,Summer,2.24,8.96,26.55
98644,6,Winter,3.23,16.29,48.24
58208,2,Spring,1.86,7.30,21.61
44300,8,Winter,3.71,17.27,56.67
72278,3,Summer,3.09,12.31,43.21
65086,3,Summer,2.72,12.07,31.73
33377,7,Summer,7.18,33.46,98.28
58267,9,Spring,7.62,30.51,96.45
70593,3,Spring,2.60,9.81,33.04
35337,6,Summer,6.81,24.22,69.85
16791,2,Winter,0.85,4.22,12.07
61126,6,Spring,4.31,19.28,58.90
21487,9,Summer,9.57,36.89,108.22
95138,5,Summer,5.41,23.63,70.01
38266,6,Winter,3.21,15.81,37.30
19449,4,Spring,3.91,14.60,46.88
41550,7,Spring,6.89,27.71,89.54
47019,5,Summer,5.69,22.45,63.78
76399,6,Spring,4.59,21.73,66.86
93710,7,Summer,7.43,31.21,93.71
70319,9,Autumn,6.59,22.21,83.29
63028,2,Autumn,1.24,6.02,18.46
33704,5,Spring,4.33,17.16,60.67
63780,7,Autumn,5.69,19.69,59.17
24372,9,Spring,6.32,34.54,106.82
88182,9,Spring,9.08,36.23,112.49
45112,6,Spring,5.55,20.28,75.70
42318,8,Winter,5.02,18.34,63.97
56923,5,Summer,4.61,19.21,64.93
18441,2,Winter,1.00,5.04,12.92
66507,4,Winter,1.99,8.46,31.44
15008,7,Summer,6.77,30.23,80.02
13112,9,Winter,4.57,21.21,59.62
91726,8,Summer,9.55,37.14,114.14
85909,8,Spring,6.82,24.19,76.12
67703,5,Spring,3.45,17.64,57.55
42514,4,Summer,4.09,15.17,53.83
10876,8,Spring,6.64,29.87,97.64
75888,9,Summer,10.65,37.61,108.61
37947,4,Summer,3.54,17.51,43.09
26376,3,Winter,1.45,5.31,17.11
77387,4,Autumn,3.11,12.26,38.17
69588,2,Winter,1.22,4.98,15.18
13198,2,Winter,1.03,3.53,12.57
22578,4,Summer,4.46,19.04,50.82
78573,5,Spring,4.59,18.82,60.90
73049,5,Summer,5.12,20.38,72.47
59132,3,Summer,2.64,13.38,37.19
26262,7,Summer,6.64,29.27,101.27
73721,7,Summer,6.54,34.87,86.47
91539,6,Winter,2.85,13.91,42.30
34202,9,Winter,5.46,22.32,64.57
64331,2,Summer,1.84,8.85,29.97
13519,6,Autumn,3.32,15.55,48.36
63585,6,Summer,6.56,23.22,73.45
27215,9,Spring,8.60,33.74,95.40
65476,7,Autumn,4.25,18.14,52.14
67942,6,Autumn,4.16,18.07,52.84
11606,7,Spring,4.96,24.40,78.91
71070,8,Winter,3.87,16.02,53.90
57747,7,Autumn,4.69,19.38,61.99
63540,6,Winter,3.00,12.68,48.28
59986,4,Summer,4.36,15.42,54.94
83455,7,Spring,6.06,27.18,81.18
31680,7,Summer,8.34,31.96,103.81
89744,6,Summer,5.44,26.50,77.95
62668,2,Autumn,1.26,5.43,16.91
55680,2,Summer,1.76,8.70,22.06
19353,2,Autumn,1.53,5.91,15.90
80534,8,Summer,6.96,28.70,99.11
99337,7,Spring,6.00,24.51,81.36
55396,3,Autumn,1.84,10.39,24.54
35782,8,Spring,6.23,25.48,73.88
87601,2,Winter,0.91,4.40,12.72
56282,9,Summer,10.80,45.55,117.87
65829,5,Summer,4.67,20.11,55.32
32544,6,Autumn,3.90,16.93,59.54
47571,8,Autumn,5.94,24.76,70.34
13845,5,Spring,3.83,19.85,54.10
80948,8,Summer,7.47,31.37,112.93
25258,4,Summer,3.59,18.37,42.15
54134,9,Summer,8.19,34.81,130.45
32765,8,Autumn,4.90,19.18,69.26
96127,2,Spring,1.39,7.36,21.10
60636,7,Winter,3.48,15.38,48.74
83815,9,Autumn,6.29,27.65,84.66
97200,5,Summer,5.12,23.26,62.37
13947,4,Spring,3.67,15.37,48.63
42131,6,Autumn,4.37,19.33,54.85
42900,6,Spring,4.65,22.32,64.35
67801,4,Spring,3.44,15.41,48.39
98575,2,Spring,1.66,7.20,20.50
28413,3,Winter,1.82,6.32,21.74
35315,7,Winter,3.67,12.54,38.28
89810,5,Spring,4.20,15.71,53.48
68145,8,Summer,6.91,35.21,89.09
68960,5,Winter,2.39,11.97,39.49
98022,3,Winter,1.50,5.40,19.59
67078,2,Summer,2.08,7.22,21.27
61175,7,Spring,4.87,24.10,82.21
68246,7,Autumn,4.23,19.28,52.81
84651,3,Autumn,2.40,8.85,26.10
83801,6,Spring,4.39,22.02,68.09
51316,4,Spring,2.98,16.84,45.24
51139,9,Summer,10.21,41.57,135.76
67550,6,Summer,6.02,25.43,85.06
80494,2,Autumn,1.42,5.51,16.29
50685,7,Autumn,4.40,19.91,63.58
39306,3,Winter,1.62,6.36,20.74
77546,9,Spring,7.68,28.54,103.44
97799,5,Spring,3.81,16.48,44.77
65170,3,Winter,1.25,5.71,20.64
68713,3,Winter,1.49,6.84,20.76
82324,9,Summer,9.46,34.99,108.07
70379,2,Autumn,1.25,6.50,18.93
69912,2,Autumn,1.40,6.51,18.10
18099,8,Spring,7.34,25.85,80.63
55574,8,Summer,7.42,40.20,104.06
74732,4,Spring,3.59,12.43,39.67
62837,4,Winter,1.75,9.20,24.85
99800,4,Autumn,2.52,11.51,34.70
28298,9,Spring,6.25,34.73,105.92
80595,9,Autumn,5.95,31.81,85.29
14050,2,Winter,1.10,4.31,14.73
49657,7,Summer,7.77,28.99,102.21
70033,6,Summer,7.00,23.35,73.19
24448,8,Spring,6.22,30.87,89.66
26735,2,Summer,1.80,8.78,26.45
42579,4,Autumn,2.85,10.77,29.40
14526,5,Summer,4.74,20.61,70.76
12332,2,Autumn,1.41,5.87,14.54
67740,3,Autumn,2.02,8.10,31.20
75756,9,Autumn,6.96,24.65,79.54
96690,2,Winter,0.97,3.91,11.17
32186,6,Summer,5.97,23.90,76.10
65626,4,Winter,2.07,7.15,27.82
83890,5,Autumn,3.72,15.74,45.17
38267,5,Summer,4.97,21.56,64.71
67986,7,Spring,5.69,26.50,80.79
55969,9,Summer,10.12,39.12,131.28
89117,6,Spring,4.94,21.93,71.20
48088,5,Spring,3.82,19.18,57.52
76000,8,Autumn,5.29,25.22,78.10
99181,9,Spring,7.96,34.02,104.50
36972,5,Autumn,3.53,15.34,37.96
24573,2,Winter,1.12,4.41,15.16
90028,6,Winter,2.97,13.76,41.95
95122,3,Winter,1.47,5.87,15.88
60426,7,Summer,6.26,29.22,87.02
11427,3,Summer,2.74,11.87,33.19
68469,2,Autumn,1.30,6.18,19.16
15822,3,Winter,1.38,6.30,16.37
99225,4,Autumn,2.65,10.50,31.06
47601,5,Winter,2.16,11.59,32.38
20975,4,Summer,4.50,16.28,51.33
95825,3,Autumn,2.03,7.65,20.98
32115,3,Winter,1.58,6.50,18.91
62334,5,Spring,4.99,20.53,58.20
60446,6,Winter,3.09,11.53,39.30
64350,5,Winter,3.09,12.26,33.17
57673,8,Autumn,5.22,22.79,72.06
99010,3,Autumn,1.70,7.33,24.65
26408,9,Spring,8.29,35.33,101.35
37308,5,Summer,4.70,21.20,66.31
32416,9,Autumn,6.09,25.92,88.50
61015,5,Winter,3.13,13.53,31.10
83491,2,Winter,1.21,5.23,13.10
10238,9,Summer,8.62,32.61,122.61
53292,6,Autumn,3.35,16.06,56.25
28593,4,Summer,3.64,17.12,59.40
22013,7,Autumn,4.85,19.90,54.71
59239,3,Autumn,2.04,7.19,25.53
97837,7,Spring,5.75,25.91,72.33
40805,7,Autumn,4.35,20.91,60.78
95346,9,Winter,4.96,21.33,62.46
14283,7,Winter,3.54,19.10,44.15
92768,9,Winter,4.91,20.21,50.74
79865,9,Autumn,7.06,24.54,73.85
12556,3,Summer,3.09,13.13,34.43
13178,6,Summer,5.28,23.13,79.12
41938,8,Summer,8.59,37.02,119.81
46877,6,Winter,3.19,16.15,48.86
30007,4,Winter,1.67,8.46,26.45
48835,9,Winter,5.73,18.85,68.51
13270,8,Winter,4.03,18.18,56.43
59683,2,Winter,1.23,4.40,15.27
47481,5,Autumn,3.23,17.36,43.14
96639,9,Autumn,6.26,23.18,70.56
51446,6,Summer,5.76,26.08,77.22
54977,5,Spring,4.41,17.12,57.73
80341,4,Spring,3.22,16.56,44.59
99659,7,Winter,3.66,15.79,47.06
84315,3,Summer,2.67,11.32,40.98
48196,2,Autumn,1.22,6.59,17.28
57415,6,Summer,5.40,23.13,78.48
23542,4,Spring,3.70,13.31,45.91
78665,8,Autumn,5.18,23.04,62.71
58343,9,Winter,4.17,19.50,50.98
42766,2,Summer,1.96,9.08,27.60
37099,6,Summer,6.83,28.65,89.84
34157,3,Spring,2.86,12.45,28.86
41656,5,Winter,2.33,9.71,34.18
90431,7,Spring,6.96,29.67,88.09
10121,7,Spring,6.45,27.15,89.28
83584,5,Summer,4.21,18.62,55.91
56585,7,Winter,3.69,17.39,49.54
86448,5,Spring,4.61,18.95,54.01
79827,9,Winter,3.87,20.55,59.47
29439,7,Summer,7.35,32.29,80.50
61835,7,Autumn,4.16,17.14,59.43
33150,4,Summer,4.54,19.84,51.01
81479,9,Autumn,5.78,28.36,85.21
82838,4,Autumn,2.26,10.44,35.38
45851,8,Spring,5.98,24.37,91.99
91580,9,Summer,8.19,43.36,114.99
13605,9,Winter,3.75,21.11,49.30
53352,8,Spring,6.79,30.47,73.27
94898,7,Summer,6.62,31.98,99.03
95483,5,Spring,3.77,15.23,55.43
46538,7,Summer,6.82,25.95,78.59
13263,5,Spring,4.24,16.79,51.69
51376,8,Summer,6.79,36.07,112.08
65990,9,Summer,8.80,41.09,128.55
29868,2,Summer,2.09,9.68,27.74
11341,9,Summer,8.19,35.45,100.93
68575,7,Summer,5.93,32.40,97.50
88580,9,Summer,8.62,35.71,105.33
84745,6,Summer,6.44,26.96,65.62
10253,9,Autumn,6.11,25.87,76.90
16399,2,Spring,1.55,7.49,22.43
93093,8,Winter,4.20,18.34,44.74
10275,2,Summer,2.13,8.79,25.04
95831,2,Winter,1.01,5.30,14.85
28610,6,Autumn,3.67,17.87,56.13
61805,4,Autumn,2.28,10.97,35.72
40446,4,Autumn,2.57,12.01,36.71
64117,2,Summer,1.97,9.05,29.84
97108,6,Spring,5.66,19.73,66.86
87495,9,Autumn,6.53,23.50,65.72
82305,6,Autumn,3.47,15.11,53.13
36570,8,Winter,4.69,19.06,50.87
56571,8,Summer,8.88,35.54,96.95
25149,6,Summer,5.57,23.51,75.84
86350,2,Winter,0.98,4.09,10.73
56539,5,Autumn,4.07,13.65,51.23
33255,4,Spring,2.88,15.17,46.31
36435,2,Spring,1.61,6.55,20.10
13304,7,Spring,6.41,27.70,70.92
47818,7,Spring,5.40,26.12,71.12
91168,7,Winter,3.71,18.32,46.21
75155,3,Spring,2.57,10.04,31.96
59459,7,Winter,3.80,15.86,42.75
30426,2,Autumn,1.42,6.88,17.91
50122,9,Summer,9.25,40.68,106.57
13544,4,Winter,1.88,7.86,24.42
80949,5,Winter,2.61,12.63,33.52
82997,4,Summer,4.70,18.55,50.53
25455,7,Spring,6.71,24.27,87.07
25847,5,Summer,4.61,25.32,59.57
48299,8,Autumn,6.56,24.30,80.70
87301,6,Winter,2.92,13.02,42.23
73986,4,Winter,2.09,10.41,26.53
79886,6,Spring,4.83,24.93,76.52
57414,8,Autumn,5.85,27.71,65.94
39483,9,Spring,7.33,36.49,110.67
95267,5,Summer,4.62,22.35,68.43
36593,3,Spring,2.66,11.42,28.98
28065,2,Spring,1.65,7.58,20.71
71784,2,Summer,2.12,7.49,25.16
80612,3,Summer,2.63,14.24,44.78
16120,5,Autumn,3.54,14.27,43.46
18241,9,Summer,10.58,42.72,121.06
20227,2,Winter,0.91,3.87,12.22
48695,9,Winter,3.96,19.32,58.37
98404,4,Spring,2.78,13.65,45.52
70472,8,Summer,8.33,29.79,89.26
35523,3,Spring,2.52,11.00,37.50
52459,8,Spring,6.56,32.07,96.71
40657,2,Autumn,1.40,5.45,15.12
36494,9,Autumn,6.81,24.85,91.87
94447,8,Summer,7.27,34.92,114.53
81480,4,Autumn,2.75,12.20,30.50
23085,6,Spring,5.13,19.50,69.60
36645,4,Autumn,2.66,10.70,28.55
25157,8,Autumn,5.26,21.59,72.52
39267,8,Winter,4.16,18.64,43.50
61641,6,Autumn,3.43,17.26,48.74
56694,6,Autumn,3.41,18.58,44.92
28552,2,Winter,0.96,4.48,13.49
68660,7,Autumn,4.15,17.76,60.55
54970,2,Winter,1.19,4.15,12.74
75580,7,Winter,3.08,15.11,46.16
45699,2,Spring,1.44,7.14,21.66
82311,9,Summer,9.13,43.35,108.88
22320,3,Winter,1.43,5.80,19.95
46884,8,Summer,8.45,31.96,99.49
85067,7,Winter,4.29,15.80,48.87
99007,2,Summer,2.21,7.69,25.19
93154,6,Spring,5.31,21.84,67.43
50857,5,Summer,4.84,21.50,59.70
70300,5,Summer,5.07,17.96,69.43
14009,4,Spring,3.28,15.58,40.66
64090,5,Autumn,3.39,17.19,48.52
14848,4,Winter,2.20,9.67,26.17
63359,2,Autumn,1.40,5.61,16.72
31181,9,Winter,4.63,19.01,69.62
12601,3,Autumn,1.83,7.77,21.45
96023,7,Summer,7.65,27.62,98.97
29660,8,Spring,7.30,29.44,101.10
12043,6,Autumn,4.19,14.47,51.33
71902,7,Spring,6.74,27.42,85.99
63334,7,Autumn,4.36,18.20,52.68
98021,6,Winter,2.87,11.95,42.05
34130,3,Winter,1.45,6.99,19.33
12206,9,Winter,3.99,18.01,53.85
69322,4,Summer,3.98,18.43,43.88
47287,4,Summer,3.68,16.92,45.76
43249,7,Summer,6.90,31.56,93.86
43120,7,Summer,7.02,30.99,105.70
33583,2,Winter,1.02,4.38,10.41
52302,2,Summer,2.22,9.96,27.69
90435,3,Summer,2.61,11.61,36.81
18092,6,Summer,6.04,22.66,68.06
45025,9,Autumn,6.38,22.38,65.42
21825,3,Autumn,1.91,9.62,25.24
63923,4,Winter,1.87,8.03,27.82
22746,9,Spring,6.49,29.51,87.26
39031,7,Winter,4.42,17.79,46.85
67956,2,Autumn,1.21,6.04,16.90
44267,4,Autumn,2.99,11.09,39.53
62790,3,Winter,1.63,7.07,22.74
36773,5,Summer,5.45,18.62,57.35
14482,6,Spring,5.34,19.73,69.23
56724,7,Spring,6.14,23.89,88.77
18557,3,Summer,2.94,13.74,42.04
66897,3,Spring,2.62,9.95,32.99
57290,3,Winter,1.87,6.20,20.47
83103,5,Winter,2.65,9.09,27.36
27201,6,Winter,3.34,15.03,46.33
23714,4,Summer,3.74,17.75,48.60
76154,6,Autumn,3.94,16.76,55.92
52078,7,Spring,5.43,24.87,87.62
20528,5,Summer,5.46,19.77,59.25
23209,6,Summer,5.71,25.67,82.44
94705,5,Winter,2.06,10.22,31.79
68270,4,Winter,1.97,8.94,26.16
27256,8,Summer,9.23,40.12,105.48
20411,6,Spring,5.91,20.96,72.15
80218,7,Summer,7.66,27.75,94.62
20441,9,Spring,7.51,27.78,96.97
89764,2,Summer,2.19,8.01,26.23
91996,8,Spring,7.07,30.97,78.82
61146,6,Spring,5.28,19.57,65.70
18504,8,Spring,7.30,27.16,72.16
66476,3,Autumn,2.00,9.22,27.29
63090,6,Winter,3.82,16.35,48.57
36381,2,Winter,0.90,4.54,12.19
38924,7,Spring,5.39,23.95,84.79
43981,2,Autumn,1.42,5.35,14.07
17788,7,Spring,5.37,25.65,78.28
48278,2,Summer,1.91,8.75,24.25
58251,8,Spring,7.02,27.70,93.83
47986,6,Winter,2.69,12.60,37.35
86642,2,Spring,1.74,8.01,25.11
82013,3,Summer,2.76,11.91,39.33
17515,4,Summer,4.39,19.79,59.09
79233,7,Winter,3.55,15.29,39.56
59085,5,Autumn,3.11,16.22,52.33
83535,7,Spring,6.16,23.98,70.49
14126,9,Winter,4.48,24.24,68.44
41114,6,Spring,4.36,20.66,59.79
74414,9,Spring,7.56,29.67,106.10
15829,2,Spring,1.84,6.80,23.33
71309,6,Spring,4.48,18.88,59.91
13009,3,Summer,2.61,12.75,34.95
11528,5,Summer,4.80,24.33,71.55
63755,8,Summer,8.64,35.73,95.05
11116,9,Spring,7.25,33.80,101.30
37906,2,Autumn,1.23,5.31,14.00
99650,7,Autumn,4.82,21.98,56.85
24428,6,Autumn,4.33,15.00,50.11
25766,3,Winter,1.46,5.46,18.74
99019,3,Spring,2.24,11.69,34.89
34497,9,Autumn,5.19,21.92,82.30
64799,5,Autumn,3.77,15.22,47.48
48238,5,Autumn,2.94,14.83,40.62
71787,4,Spring,2.80,12.94,43.49
59570,3,Spring,2.61,10.44,38.21
14561,3,Autumn,1.97,8.64,30.56
78309,9,Spring,6.53,30.77,94.13
72685,5,Autumn,3.24,15.14,40.05
63255,2,Winter,1.00,4.07,11.49
26099,5,Autumn,4.07,13.37,41.64
73441,4,Spring,3.71,14.47,39.01
51811,6,Autumn,3.80,18.21,58.84
47303,7,Winter,3.43,16.43,39.98
97937,4,Autumn,2.67,10.73,36.50
36804,5,Winter,2.81,10.61,39.39
13394,3,Autumn,2.07,7.58,22.40
96672,6,Winter,3.83,14.91,48.43
71630,2,Winter,1.05,3.89,12.40
35083,6,Summer,5.96,26.66,65.18
26583,2,Autumn,1.20,4.98,13.97
30026,7,Spring,5.50,28.86,78.97
87594,9,Winter,4.44,20.58,56.12
65154,6,Summer,6.17,29.16,75.74
35516,6,Summer,6.58,24.95,83.79
75688,4,Summer,4.47,16.90,53.71
47191,6,Summer,5.11,23.85,71.07
32873,9,Autumn,6.55,25.66,81.87
60240,2,Summer,2.31,8.80,24.87
27928,7,Autumn,5.42,19.46,73.80
22030,2,Autumn,1.30,5.84,20.06
69926,8,Spring,6.76,27.12,89.09
11392,4,Autumn,2.45,9.84,36.86
99946,6,Autumn,4.24,14.22,45.34
85801,9,Autumn,6.67,25.43,82.63
63608,6,Winter,2.97,13.72,40.20
73281,3,Winter,1.61,6.71,19.57
78106,8,Spring,7.14,30.32,81.20
31917,4,Spring,3.13,13.80,44.23
35371,2,Spring,1.49,7.63,23.31
66346,3,Spring,2.07,9.00,34.44
92370,8,Summer,8.78,35.78,121.10
63093,2,Winter,1.03,3.91,12.13
41970,4,Summer,3.34,16.37,54.92
75623,2,Summer,1.86,8.16,26.59
17123,9,Spring,8.16,31.94,100.93
72085,9,Winter,5.52,19.82,72.15
27278,5,Spring,4.12,16.59,48.09
55406,3,Spring,2.30,11.85,30.61
61433,6,Summer,5.84,24.89,80.37
23605,3,Autumn,2.14,7.99,24.72
77730,5,Spring,4.27,15.15,50.68
54856,3,Autumn,1.95,10.18,24.44
96706,8,Autumn,5.59,23.35,68.26
30289,4,Winter,1.80,8.21,26.57
78632,6,Spring,4.39,20.40,61.21
50405,6,Winter,3.17,13.85,39.01
83447,7,Autumn,4.95,19.01,57.01
45952,8,Spring,6.97,30.82,77.60
28168,7,Summer,8.32,33.82,89.80
93355,8,Summer,6.98,29.81,100.94
76177,5,Spring,4.28,20.13,56.81
92431,7,Winter,3.49,18.98,51.04
74348,9,Spring,7.45,32.52,92.74
28243,7,Winter,4.41,16.26,48.92
90298,6,Summer,4.93,23.96,65.40
93183,7,Summer,7.07,27.44,103.88
26508,2,Winter,0.93,4.34,10.92
97711,3,Winter,1.50,6.20,18.67
84029,7,Autumn,4.03,19.04,51.55
35177,6,Summer,6.54,25.98,72.73
51960,8,Spring,7.30,26.99,94.27
47686,2,Winter,0.91,4.27,13.39
49123,9,Autumn,6.04,28.11,84.79
63651,2,Winter,1.24,4.43,13.37
71124,5,Summer,4.91,22.39,56.72
71529,2,Autumn,1.39,4.86,15.78
51991,3,Winter,1.54,6.47,19.48
28024,5,Summer,5.75,24.79,67.43
43958,6,Autumn,4.38,18.14,52.55
87029,3,Autumn,2.14,8.04,23.72
77195,4,Summer,3.53,15.13,48.17
66363,6,Spring,5.83,25.29,68.58
42199,7,Spring,6.26,26.84,77.90
32775,6,Autumn,4.33,15.89,55.33
25260,5,Spring,3.97,18.77,57.99
34846,8,Spring,6.39,26.15,79.72
46711,5,Winter,3.17,10.91,36.97
45781,6,Winter,2.72,13.90,38.49
45289,7,Spring,6.18,25.00,65.24
21438,7,Spring,6.33,25.05,82.15
98667,6,Spring,5.43,25.48,72.04
46403,9,Autumn,5.58,24.86,66.22
93876,7,Winter,4.00,18.20,47.64
69976,8,Autumn,5.04,23.02,68.53
63681,8,Winter,4.30,21.55,64.31
97942,2,Autumn,1.08,5.76,15.79
47695,3,Spring,2.72,10.52,29.44
99474,8,Spring,7.94,26.12,103.38
65672,4,Summer,3.41,15.79,49.01
27523,6,Summer,5.39,26.23,71.80
22197,8,Summer,7.41,33.75,98.27
10460,2,Winter,1.07,3.78,10.62
28591,8,Spring,6.09,26.41,84.34
39807,3,Spring,2.32,11.45,35.05
11379,5,Spring,4.25,17.89,48.97
29138,6,Winter,3.25,16.28,44.89
77941,5,Spring,4.36,15.91,54.69
